State,Crop,Season,Year,Area_Hectares,Rainfall_mm,Fertilizer_kg_per_ha,Avg_Temp_C,Irrigation_pct,Yield_kg_per_ha
Odisha,Cotton,Kharif,2001,191.17,616.58,179.75,26.37,23.32,289.01
Odisha,Cotton,Kharif,2000,436.62,1714.74,79.81,35.1,20.02,342.79
Odisha,Mustard,Rabi,2006,4417.29,329.58,277.34,25.23,75.37,693.67
Odisha,Mustard,Rabi,2007,3849.16,406.88,326.64,19.02,55.95,744.68
Odisha,Mustard,Rabi,2008,3629.02,889.87,115.17,33.18,78.82,808.44
Odisha,Mustard,Rabi,2009,2555.95,844.69,127.12,33.02,45.47,749.88
Odisha,Mustard,Rabi,2010,2169.34,905.51,263.8,36.36,70.01,1242.09
Odisha,Mustard,Rabi,2011,3222.81,390.92,78.7,18.76,54.26,482.03
Odisha,Mustard,Rabi,2012,4137.97,769.62,165.25,36.19,82.77,821.73
Odisha,Mustard,Rabi,2013,629.36,324.09,82.1,23.85,61.38,525.9
Odisha,Mustard,Rabi,2014,366.8,504.34,104.32,30.64,66.18,544.07
Odisha,Mustard,Rabi,2015,1887.04,445.03,117.94,35.95,93.48,719.96
Odisha,Mustard,Rabi,2016,3255.91,1675.23,242.82,18.66,94.76,1522.44
Odisha,Mustard,Rabi,2017,1301.54,887.97,243.78,26.73,38.79,929.66
Odisha,Mustard,Rabi,2005,1705.51,812.32,337.8,33.97,54.39,1180.18
Odisha,Mustard,Rabi,2004,828.05,615.69,159.8,35.61,29.88,647.83
Odisha,Mustard,Rabi,2003,655.06,1040.96,132.92,29.37,53.87,875.23
Odisha,Mustard,Rabi,2002,748.2,1531.62,315.76,22.69,28.51,1246.95
Odisha,Mustard,Rabi,2001,314.41,1212.45,264.61,25.46,70.98,1524.3
Odisha,Mustard,Rabi,2000,371.12,588.44,70.56,35.36,79.44,719.17
Odisha,Chickpea,Rabi,2006,2894.48,425.5,131.99,23.95,62.06,435.77
Odisha,Chickpea,Rabi,2007,3667.27,748.62,185.71,20.55,80.19,685.85
Odisha,Chickpea,Rabi,2008,2849.38,1652.38,198.64,36.83,86.89,1010.82
Odisha,Chickpea,Rabi,2009,1649.29,848.46,63.64,29.78,74.14,556.21
Odisha,Chickpea,Rabi,2010,3878.92,524.72,183.25,21.54,69.66,547.71
Odisha,Chickpea,Rabi,2011,4261.99,987.7,57.2,27.89,26.34,435.27
Odisha,Chickpea,Rabi,2012,4927.46,1182.17,126.96,29.27,25.77,613.05
Odisha,Chickpea,Rabi,2013,1662.55,352.63,245.42,28.7,54.45,588.24
Odisha,Chickpea,Rabi,2014,4542.77,551.82,52.9,19.47,36.75,386.44
Odisha,Chickpea,Rabi,2015,1604.75,570.72,275.03,22.09,71.57,733.48
Odisha,Chickpea,Rabi,2016,1778.86,1067.74,330.16,18.75,57.52,1052.82
Odisha,Chickpea,Rabi,2017,1420.51,896.52,254.08,35.82,23.08,792.14
Odisha,Chickpea,Rabi,2005,404.12,787.58,119.83,23.3,36.6,548.37
Odisha,Chickpea,Rabi,2004,4673.07,516.28,111.32,22.93,89.98,581.6
Odisha,Chickpea,Rabi,2003,3790.78,1484.55,81.43,34.73,50.61,736.0
Odisha,Chickpea,Rabi,2002,4119.81,1467.98,317.0,36.56,37.86,918.55
Odisha,Chickpea,Rabi,2001,2148.1,321.94,313.8,21.09,84.61,678.02
Odisha,Chickpea,Rabi,2000,243.7,790.32,316.51,18.51,50.47,805.47
Odisha,Groundnut,Kharif,2006,205.43,856.39,101.79,23.04,85.82,905.95
Odisha,Groundnut,Kharif,2007,2967.22,513.16,127.82,28.92,37.81,684.65
Odisha,Groundnut,Kharif,2008,3411.68,1037.24,281.6,36.96,28.69,1172.95
Odisha,Groundnut,Kharif,2009,798.36,1515.45,277.96,27.69,60.33,1525.15
Odisha,Groundnut,Kharif,2010,344.74,1133.26,287.4,29.48,39.9,1365.9
Odisha,Groundnut,Kharif,2011,2747.12,1031.35,164.35,32.38,86.29,1579.11
Odisha,Groundnut,Kharif,2012,75.8,1700.42,203.45,32.01,84.17,1853.12
Odisha,Groundnut,Kharif,2013,929.22,538.75,247.24,35.4,86.93,1241.54
Odisha,Groundnut,Kharif,2014,3236.52,1088.23,149.42,37.6,43.98,1223.26
Odisha,Groundnut,Kharif,2015,3062.14,890.22,339.45,29.43,90.33,2039.84
Odisha,Groundnut,Kharif,2016,87.58,1159.01,265.16,32.9,87.87,1889.56
Odisha,Groundnut,Kharif,2017,4873.94,633.1,191.8,19.22,59.15,1109.45
Odisha,Groundnut,Kharif,2005,1930.78,366.99,150.54,25.83,94.24,996.18
Odisha,Groundnut,Kharif,2004,4937.21,1488.03,346.1506,37.37,56.72,1691.74
Odisha,Groundnut,Kharif,2003,3497.06,465.66,182.34,34.18,57.9,1069.73
Odisha,Groundnut,Kharif,2002,1304.67,1613.55,187.95,22.2,84.91,1925.83
Odisha,Groundnut,Kharif,2001,2118.2,1425.47,214.41,25.64,80.74,1614.86
Odisha,Groundnut,Kharif,2000,592.51,1643.17,60.64,35.26,47.0,1266.39
Odisha,Bajra,Kharif,2006,3214.73,1683.3,95.51,29.34,77.33,796.51
Odisha,Bajra,Kharif,2007,3142.46,1436.29,302.31,33.24,46.55,1178.67
Odisha,Bajra,Kharif,2008,4983.8,951.75,57.34,25.25,29.58,488.64
Odisha,Bajra,Kharif,2009,314.21,1332.77,72.2,22.07,26.97,566.49
Odisha,Bajra,Kharif,2010,362.68,701.63,221.57,37.29,85.67,838.24
Odisha,Bajra,Kharif,2011,1361.29,414.59,283.54,19.4,61.75,703.03
Odisha,Bajra,Kharif,2012,1276.98,665.17,346.1506,33.14,82.77,1039.01
Odisha,Bajra,Kharif,2013,3245.18,1719.26,134.4,29.91,71.76,928.05
Odisha,Bajra,Kharif,2014,1995.04,1619.56,343.94,27.88,49.3,1253.77
Odisha,Bajra,Kharif,2015,3245.07,367.16,212.65,18.35,78.39,657.22
Odisha,Bajra,Kharif,2016,1675.15,1008.01,289.6,18.93,31.89,844.35
Odisha,Bajra,Kharif,2017,1722.61,1797.26,297.62,35.68,90.28,1362.14
Odisha,Bajra,Kharif,2005,1737.63,745.62,120.22,34.6,70.97,682.29
Odisha,Bajra,Kharif,2004,2558.22,1092.21,316.62,25.61,88.14,1221.01
Odisha,Bajra,Kharif,2003,2234.77,1419.56,329.08,36.15,24.27,1058.47
Odisha,Bajra,Kharif,2002,2186.19,1261.34,333.41,20.25,53.89,1116.36
Odisha,Bajra,Kharif,2001,1002.43,1641.16,339.37,27.57,27.8,1173.4
Odisha,Bajra,Kharif,2000,1805.62,1631.11,342.75,29.16,62.43,1449.06
Telangana,Rice,Kharif,2006,1522.69,1176.76,181.89,24.04,25.04,1006.79
Telangana,Rice,Kharif,2007,2733.11,1202.51,232.57,25.76,51.59,1327.71
Telangana,Rice,Kharif,2008,4179.48,1014.35,346.1506,26.79,68.72,1587.09
Telangana,Rice,Kharif,2009,4264.56,1713.69,346.1506,23.64,63.15,1646.63
Telangana,Rice,Kharif,2010,2281.05,1145.73,97.24,35.12,88.22,1068.66
Telangana,Rice,Kharif,2011,747.13,1325.65,143.67,36.19,70.33,1290.83
Telangana,Rice,Kharif,2012,3246.14,1139.1,63.73,36.64,67.1,1057.37
Telangana,Rice,Kharif,2013,3565.05,384.31,239.52,33.29,78.39,1033.33
Telangana,Rice,Kharif,2014,3862.05,639.42,342.62,37.9,25.67,1056.75
Telangana,Rice,Kharif,2015,3461.96,807.17,340.33,20.03,57.33,1461.69
Telangana,Rice,Kharif,2016,2168.84,789.04,243.66,20.62,73.75,1351.87
Telangana,Rice,Kharif,2017,1658.19,1075.57,63.72,36.91,30.78,966.24
Telangana,Rice,Kharif,2005,4519.91,425.37,296.79,21.04,22.86,857.8
Telangana,Rice,Kharif,2004,3586.76,1132.63,82.64,36.64,53.92,1209.2
Telangana,Rice,Kharif,2003,3685.51,1051.53,231.31,24.06,35.03,1120.95
Telangana,Rice,Kharif,2002,1981.06,1308.85,257.15,18.92,45.41,1865.73
Telangana,Rice,Kharif,2001,2088.23,445.34,120.77,19.03,94.72,952.94
Telangana,Rice,Kharif,2000,150.23,1378.93,181.76,33.74,89.26,1817.72
Telangana,Wheat,Rabi,2006,3016.54,580.66,284.66,37.12,63.52,1421.6
Telangana,Wheat,Rabi,2007,1938.56,1401.98,328.33,30.58,79.24,2779.13
Telangana,Wheat,Rabi,2008,899.59,617.94,209.61,21.53,67.62,1569.67
Telangana,Wheat,Rabi,2009,4050.15,995.68,104.24,30.94,94.46,1577.28
Telangana,Wheat,Rabi,2010,3131.82,353.66,55.19,24.41,34.68,741.76
Telangana,Wheat,Rabi,2011,1330.16,788.47,120.87,36.17,57.7,1372.72
Telangana,Wheat,Rabi,2012,3297.88,923.22,239.3,25.72,45.48,1933.61
Telangana,Wheat,Rabi,2013,1502.96,524.02,160.57,26.3,67.15,1484.28
Telangana,Wheat,Rabi,2014,4576.92,354.28,123.1,21.87,57.67,1140.03
Telangana,Wheat,Rabi,2015,1249.96,1191.75,315.16,36.21,91.91,2787.19
Telangana,Wheat,Rabi,2016,3877.64,1658.98,120.36,21.95,20.49,1493.54
Telangana,Wheat,Rabi,2017,975.33,1255.42,273.94,36.55,68.51,2606.16
Telangana,Wheat,Rabi,2005,4852.95,817.01,154.98,28.86,48.76,1617.14
Telangana,Wheat,Rabi,2004,1757.85,1083.43,157.99,18.32,62.18,2047.76
Telangana,Wheat,Rabi,2003,662.62,420.06,276.65,18.19,91.93,1855.63
Telangana,Wheat,Rabi,2002,337.09,1175.29,154.8,34.87,47.09,1896.03
Telangana,Wheat,Rabi,2001,1339.41,1586.33,162.4,18.34,49.27,1792.67
Telangana,Wheat,Rabi,2000,2188.34,385.07,226.43,33.13,51.0,1454.82
Telangana,Maize,Kharif,2006,2130.15,432.42,110.58,21.09,56.13,802.2
Telangana,Maize,Kharif,2007,412.5,1199.8,207.95,28.32,85.49,1775.98
Telangana,Maize,Kharif,2008,1067.42,361.16,251.68,24.9,21.32,766.99
Telangana,Maize,Kharif,2009,3103.35,558.88,173.92,27.65,54.44,910.75
Telangana,Maize,Kharif,2010,4871.01,368.26,335.29,29.64,79.68,1087.71
Telangana,Maize,Kharif,2011,4402.67,1643.9,121.61,21.98,57.22,1112.66
Telangana,Maize,Kharif,2012,4506.37,783.53,245.6,32.16,78.4,1297.0
Telangana,Maize,Kharif,2013,4836.73,1217.0,268.57,24.9,70.25,2195.08
Telangana,Maize,Kharif,2014,1326.1,667.65,264.42,28.43,71.25,1545.5
Telangana,Maize,Kharif,2015,2247.47,1195.44,137.26,32.31,80.44,1429.94
Telangana,Maize,Kharif,2016,1336.59,750.93,248.35,31.91,72.81,1435.28
Telangana,Maize,Kharif,2017,2004.53,682.23,97.05,31.85,26.99,972.39
Telangana,Maize,Kharif,2005,4692.07,1540.03,307.25,36.13,50.65,1977.18
Telangana,Maize,Kharif,2004,157.13,1477.34,72.44,37.77,70.61,1414.68
Telangana,Maize,Kharif,2003,3779.58,668.71,252.16,18.86,82.84,1680.25
Telangana,Maize,Kharif,2002,1161.18,402.68,194.45,21.39,74.71,1071.87
Telangana,Maize,Kharif,2001,1225.95,813.71,220.23,23.7,48.35,1397.55
Telangana,Maize,Kharif,2000,456.9,792.54,177.31,28.85,47.93,1372.73
Telangana,Maize,Rabi,2006,3960.06,358.98,179.53,25.65,68.57,889.01
Telangana,Maize,Rabi,2007,4935.04,753.37,59.26,21.31,49.63,859.15
Telangana,Maize,Rabi,2008,1615.85,445.58,179.8,24.76,29.2,843.49
Telangana,Maize,Rabi,2009,1545.14,1370.93,233.61,26.54,37.93,1477.58
Telangana,Maize,Rabi,2010,1876.62,1188.16,155.23,22.3,28.73,1223.77
Telangana,Maize,Rabi,2011,3144.78,1035.62,311.77,28.94,56.06,1901.46
Telangana,Maize,Rabi,2012,4626.77,1379.53,83.46,21.55,79.03,1395.12
Telangana,Maize,Rabi,2013,2794.55,1247.9,181.73,31.6,28.14,1494.84
Telangana,Maize,Rabi,2014,4808.33,1425.23,239.35,24.33,32.07,1792.71
Telangana,Maize,Rabi,2015,3186.86,873.96,233.99,34.27,21.97,1148.2
Telangana,Maize,Rabi,2016,2280.57,1437.83,213.84,31.03,58.75,1630.61
Telangana,Maize,Rabi,2017,840.94,874.56,96.66,37.27,91.01,1322.92
Telangana,Maize,Rabi,2005,1713.74,1259.62,210.13,34.31,67.06,1862.17
Telangana,Maize,Rabi,2004,4519.45,1662.67,207.17,30.16,94.74,2379.98
Telangana,Maize,Rabi,2003,1529.16,786.93,104.83,35.92,75.84,1308.28
Telangana,Maize,Rabi,2002,288.35,1057.44,259.58,28.86,70.0,2045.5
Telangana,Maize,Rabi,2001,4098.48,861.51,304.6,21.26,40.32,1637.0
Telangana,Maize,Rabi,2000,1930.55,1507.91,245.94,26.73,68.91,2033.14
Telangana,Soybean,Kharif,2006,311.28,570.41,238.08,30.83,78.06,608.48
Telangana,Soybean,Kharif,2007,3435.7,1745.09,114.54,29.03,65.13,549.15
Telangana,Soybean,Kharif,2008,4993.31,601.78,206.97,24.92,59.44,417.7
Telangana,Soybean,Kharif,2009,950.61,785.9,64.78,37.01,63.59,438.8
Telangana,Soybean,Kharif,2010,4083.1,934.68,320.99,27.67,63.05,851.95
Telangana,Soybean,Kharif,2011,2854.95,707.4,93.66,30.12,56.69,416.2
Telangana,Soybean,Kharif,2012,525.08,893.43,204.43,34.54,25.71,561.25
Telangana,Soybean,Kharif,2013,3259.7,734.94,303.6,27.87,57.38,639.69
Telangana,Soybean,Kharif,2014,4884.11,1720.67,157.56,20.81,44.43,657.96
Telangana,Soybean,Kharif,2015,4363.22,1067.16,219.57,18.12,36.16,636.32
Telangana,Soybean,Kharif,2016,172.63,1431.81,93.69,35.38,68.25,590.51
Telangana,Soybean,Kharif,2017,3156.74,1651.26,265.51,24.97,64.05,849.38
Telangana,Soybean,Kharif,2005,1588.27,1798.72,274.65,30.29,51.74,747.91
Telangana,Soybean,Kharif,2004,192.88,892.63,329.14,30.53,26.3,727.25
Telangana,Soybean,Kharif,2003,4430.72,703.31,123.13,23.94,63.29,485.98
Telangana,Soybean,Kharif,2002,3601.81,774.81,284.62,21.51,78.7,993.74
Telangana,Soybean,Kharif,2001,3335.86,1324.81,194.47,31.34,25.98,680.5
Telangana,Soybean,Kharif,2000,3710.09,414.38,326.23,37.47,65.45,553.48
Telangana,Sugarcane,Whole Year,2006,2432.16,1412.09,148.51,27.87,88.71,40803.47
Telangana,Sugarcane,Whole Year,2007,1523.44,961.97,144.25,25.48,66.55,32960.08
Telangana,Sugarcane,Whole Year,2008,3824.5,1403.34,294.33,18.64,23.58,43832.28
Telangana,Sugarcane,Whole Year,2009,2911.8,378.88,126.59,30.77,84.44,27928.41
Telangana,Sugarcane,Whole Year,2010,4589.07,1050.63,213.64,34.66,60.32,46034.26
Telangana,Sugarcane,Whole Year,2011,3960.17,1663.61,115.47,28.49,83.19,42177.25
Telangana,Sugarcane,Whole Year,2012,600.18,1491.99,104.89,34.16,65.9,38000.21
Telangana,Sugarcane,Whole Year,2013,3425.43,1250.78,178.17,35.99,58.94,39424.22
Telangana,Sugarcane,Whole Year,2014,2554.04,393.38,326.64,21.54,59.63,32099.42
Telangana,Sugarcane,Whole Year,2015,2660.5,661.03,277.91,29.29,84.2,47100.11
Telangana,Sugarcane,Whole Year,2016,4478.06,1273.1,267.62,28.98,48.83,54677.89
Telangana,Sugarcane,Whole Year,2017,2112.57,771.62,166.53,26.71,25.52,30434.86
Telangana,Sugarcane,Whole Year,2005,2517.29,1041.47,226.53,25.26,65.98,46967.07
Telangana,Sugarcane,Whole Year,2004,4847.72,1358.79,150.79,20.94,30.76,38867.32
Telangana,Sugarcane,Whole Year,2003,880.33,368.36,320.65,28.82,72.5,38727.44
Telangana,Sugarcane,Whole Year,2002,4418.9,1750.88,181.72,37.01,74.25,54446.02
Telangana,Sugarcane,Whole Year,2001,399.81,1322.67,256.01,36.12,47.97,52887.66
Telangana,Sugarcane,Whole Year,2000,1693.77,393.37,206.56,34.35,35.48,27713.31
Telangana,Cotton,Kharif,2006,2660.83,606.01,86.21,28.22,25.94,121.42
Telangana,Cotton,Kharif,2007,578.24,1125.0,227.42,18.58,63.0,289.88
Telangana,Cotton,Kharif,2008,4200.59,1383.47,89.36,29.85,70.42,241.45
Telangana,Cotton,Kharif,2009,3185.49,1317.94,291.92,31.25,44.58,332.31
Telangana,Cotton,Kharif,2010,1911.01,1645.59,55.14,31.98,91.61,226.4
Telangana,Cotton,Kharif,2011,2257.98,768.14,130.57,26.63,48.41,199.23
Telangana,Cotton,Kharif,2012,3185.03,1519.73,139.13,22.27,70.02,287.51
Telangana,Cotton,Kharif,2013,128.93,1579.56,206.3,30.43,26.85,261.41
Telangana,Cotton,Kharif,2014,2191.44,640.95,126.27,28.08,80.93,213.86
Telangana,Cotton,Kharif,2015,2720.12,940.96,341.81,29.2,39.05,322.85
Telangana,Cotton,Kharif,2016,1188.95,1217.03,206.85,18.15,82.25,374.9
Telangana,Cotton,Kharif,2017,390.46,843.08,330.61,35.25,41.42,309.61
Telangana,Cotton,Kharif,2005,827.44,973.63,156.75,31.64,92.48,282.5
Telangana,Cotton,Kharif,2004,4493.19,356.92,335.83,31.29,90.63,250.56
Telangana,Cotton,Kharif,2003,1038.32,361.05,196.46,27.01,44.86,159.23
Telangana,Cotton,Kharif,2002,3684.9,1390.52,177.52,36.5,32.52,280.81
Telangana,Cotton,Kharif,2001,1373.32,394.84,288.64,30.44,43.62,210.65
Telangana,Cotton,Kharif,2000,1273.53,688.47,312.67,28.3,74.69,286.28
Telangana,Mustard,Rabi,2006,226.77,847.75,193.75,21.73,29.01,501.95
Telangana,Mustard,Rabi,2007,4793.51,424.74,243.09,37.44,93.37,546.08
Telangana,Mustard,Rabi,2008,2382.56,544.12,110.63,35.79,88.38,525.04
Telangana,Mustard,Rabi,2009,3712.66,1292.73,298.18,31.71,60.05,954.59
Telangana,Mustard,Rabi,2010,1222.93,1415.83,192.03,23.9,80.15,857.85
Telangana,Mustard,Rabi,2011,868.94,1273.78,123.27,36.07,27.46,566.38
Telangana,Mustard,Rabi,2012,3298.0,1486.63,156.48,37.08,83.8,735.52
Telangana,Mustard,Rabi,2013,4455.32,1750.68,71.13,27.43,61.12,549.56
Telangana,Mustard,Rabi,2014,509.91,866.25,145.12,28.72,69.59,589.06
Telangana,Mustard,Rabi,2015,4074.09,1317.81,316.72,26.99,87.04,1143.14
Telangana,Mustard,Rabi,2016,4335.58,957.61,164.34,36.66,73.64,665.11
Telangana,Mustard,Rabi,2017,1492.83,1753.26,145.83,19.87,73.07,806.6
Telangana,Mustard,Rabi,2005,3683.32,728.19,139.3,27.38,21.63,438.28
Telangana,Mustard,Rabi,2004,4276.13,1503.95,248.42,24.5,58.72,1006.15
Telangana,Mustard,Rabi,2003,2251.9,808.32,304.44,27.67,82.45,924.12
Telangana,Mustard,Rabi,2002,2573.36,1084.73,114.58,32.37,26.36,586.19
Telangana,Mustard,Rabi,2001,2887.95,1156.15,324.26,28.52,30.28,825.04
Telangana,Mustard,Rabi,2000,1058.78,346.66,203.99,19.69,55.2,507.17
Telangana,Chickpea,Rabi,2006,4668.08,1379.64,73.22,22.48,70.52,466.9
Telangana,Chickpea,Rabi,2007,2753.15,1736.72,274.29,35.0,46.55,701.68
Telangana,Chickpea,Rabi,2008,2794.1,1223.11,146.48,29.4,37.75,463.55
Telangana,Chickpea,Rabi,2009,3709.48,1674.28,187.31,30.86,27.73,458.87
Telangana,Chickpea,Rabi,2010,4527.1,1152.91,284.1,33.89,39.24,656.99
Telangana,Chickpea,Rabi,2011,493.69,1324.57,338.68,24.01,84.61,831.53
Telangana,Chickpea,Rabi,2012,4671.6,1420.63,119.4,24.68,22.69,441.09
Telangana,Chickpea,Rabi,2013,3181.92,828.79,73.04,33.06,74.49,419.54
Telangana,Chickpea,Rabi,2014,4567.38,1395.8,298.61,32.92,67.3,848.23
Telangana,Chickpea,Rabi,2015,3272.29,897.53,75.04,23.81,60.78,407.81
Telangana,Chickpea,Rabi,2016,1414.4,631.85,208.22,21.4,80.03,633.01
Telangana,Chickpea,Rabi,2017,779.55,786.86,173.03,34.16,77.76,513.23
Telangana,Chickpea,Rabi,2005,1153.74,1224.27,123.04,37.76,91.41,741.74
Telangana,Chickpea,Rabi,2004,4017.08,1381.5,259.95,37.17,64.73,807.41
Telangana,Chickpea,Rabi,2003,3199.7,1573.9,250.97,32.66,37.56,616.77
Telangana,Chickpea,Rabi,2002,2553.54,983.59,346.1506,30.22,78.98,779.81
Telangana,Chickpea,Rabi,2001,1703.37,1547.32,234.53,31.94,42.08,794.66
Telangana,Chickpea,Rabi,2000,2966.02,1672.79,319.48,37.42,70.06,937.38
Telangana,Groundnut,Kharif,2006,4860.97,1548.72,131.25,26.55,37.88,650.85
Telangana,Groundnut,Kharif,2007,3820.52,1548.73,342.59,30.84,54.61,1097.32
Telangana,Groundnut,Kharif,2008,1561.06,633.48,113.88,26.18,94.38,728.08
Telangana,Groundnut,Kharif,2009,1794.8,985.89,94.59,26.1,27.74,565.41
Telangana,Groundnut,Kharif,2010,2688.56,446.91,287.15,29.33,74.3,686.8
Telangana,Groundnut,Kharif,2011,536.13,1085.78,204.35,27.36,75.54,956.35
Telangana,Groundnut,Kharif,2012,4170.9,1426.18,93.16,30.44,26.02,643.19
Telangana,Groundnut,Kharif,2013,705.87,1593.08,234.2,25.09,22.3,1047.09
Telangana,Groundnut,Kharif,2014,2709.69,1684.84,228.91,37.43,30.23,1084.74
Telangana,Groundnut,Kharif,2015,2651.43,436.6,224.87,30.23,74.65,774.95
Telangana,Groundnut,Kharif,2016,3818.0,1456.16,249.03,22.32,50.32,1159.19
Telangana,Groundnut,Kharif,2017,1596.99,638.09,201.74,30.12,20.73,609.89
Telangana,Groundnut,Kharif,2005,3912.02,1529.82,339.65,21.61,64.59,1175.2
Telangana,Groundnut,Kharif,2004,2849.89,1473.57,56.92,37.39,80.74,832.62
Telangana,Groundnut,Kharif,2003,3768.21,1440.58,166.72,33.03,49.01,1051.23
Telangana,Groundnut,Kharif,2002,1630.09,936.36,197.73,35.13,59.24,855.6
Telangana,Groundnut,Kharif,2001,1844.18,671.6,172.6,28.31,75.96,856.0
Telangana,Groundnut,Kharif,2000,1929.29,840.6,167.52,33.87,44.31,812.88
Telangana,Bajra,Kharif,2006,2534.4,1235.86,119.65,32.37,61.03,602.36
Telangana,Bajra,Kharif,2007,1255.3,1624.76,218.31,30.18,85.63,745.09
Telangana,Bajra,Kharif,2008,4097.03,1202.34,275.96,26.67,61.05,792.71
Telangana,Bajra,Kharif,2009,55.67,723.61,225.21,29.91,78.29,557.22
Telangana,Bajra,Kharif,2010,2554.33,1064.1,267.59,27.97,65.64,721.67
Telangana,Bajra,Kharif,2011,1956.37,305.32,234.03,18.6,57.81,426.96
Telangana,Bajra,Kharif,2012,4030.96,1124.88,130.89,33.72,40.23,548.34
Telangana,Bajra,Kharif,2013,891.48,1657.7,110.19,37.79,20.55,520.59
Telangana,Bajra,Kharif,2014,1354.24,599.79,54.2,32.65,72.01,350.64
Telangana,Bajra,Kharif,2015,2249.46,1288.67,181.93,31.95,67.55,759.36
Telangana,Bajra,Kharif,2016,617.51,1471.56,266.2,31.12,31.63,668.63
Telangana,Bajra,Kharif,2017,1435.65,641.72,291.61,30.76,62.41,554.78
Telangana,Bajra,Kharif,2005,1168.47,1677.11,107.35,33.9,92.5,628.74
Telangana,Bajra,Kharif,2004,1058.91,786.85,52.14,31.63,40.15,396.18
Telangana,Bajra,Kharif,2003,4085.16,838.76,193.99,37.31,38.16,587.73
Telangana,Bajra,Kharif,2002,1143.94,1051.5,155.06,33.44,66.69,705.01
Telangana,Bajra,Kharif,2001,2406.12,1469.04,120.55,33.07,84.9,739.55
Telangana,Bajra,Kharif,2000,2069.67,1772.71,163.88,30.77,32.08,643.39
Assam,Rice,Kharif,2006,4903.22,1355.98,276.01,19.32,77.26,1741.54
Assam,Rice,Kharif,2007,1494.95,1034.54,83.13,27.43,38.29,919.15
Assam,Rice,Kharif,2008,1778.03,543.9,119.02,19.53,88.99,703.07
Assam,Rice,Kharif,2009,2698.39,1242.44,326.56,21.57,42.17,1589.4
Assam,Rice,Kharif,2010,4880.16,856.79,56.77,20.95,21.98,648.55
Assam,Rice,Kharif,2011,453.88,1022.38,171.85,30.12,52.91,1173.61
Assam,Rice,Kharif,2012,4673.68,1102.11,258.12,35.93,31.02,1260.45
Assam,Rice,Kharif,2013,741.21,1068.88,146.35,26.46,93.69,1360.73
Assam,Rice,Kharif,2014,825.69,1111.22,79.66,24.37,59.56,1038.45
Assam,Rice,Kharif,2015,371.29,882.24,93.72,22.6,66.36,1045.39
Assam,Rice,Kharif,2016,383.75,997.09,232.84,26.44,21.43,1094.61
Assam,Rice,Kharif,2017,2401.33,882.7,152.76,18.44,47.0,1164.41
Assam,Rice,Kharif,2005,4452.98,1335.59,93.63,29.82,86.92,1258.09
Assam,Rice,Kharif,2004,4345.77,752.32,186.22,28.52,83.79,1332.01
Assam,Rice,Kharif,2003,4661.46,1694.48,52.39,36.44,24.08,910.8
Assam,Rice,Kharif,2002,2425.63,1207.06,193.83,36.69,38.04,1188.95
Assam,Rice,Kharif,2001,1406.42,1681.11,73.02,30.19,71.13,1431.52
Assam,Rice,Kharif,2000,905.14,1578.95,92.01,26.02,25.64,1049.18
Assam,Wheat,Rabi,2006,2748.79,1304.62,332.37,32.79,60.58,2236.52
Assam,Wheat,Rabi,2007,2827.97,1194.15,172.99,34.77,33.89,1652.55
Assam,Wheat,Rabi,2008,2796.47,1383.35,321.19,35.68,58.16,2051.26
Assam,Wheat,Rabi,2009,2367.48,1659.4,329.21,35.91,30.38,2251.06
Assam,Wheat,Rabi,2010,4257.92,1722.55,158.37,28.37,78.43,1970.73
Assam,Wheat,Rabi,2011,2305.78,1370.91,287.78,27.88,84.27,2595.27
Assam,Wheat,Rabi,2012,2753.47,917.48,82.35,25.87,75.05,1389.33
Assam,Wheat,Rabi,2013,1808.42,530.94,257.22,37.2,68.07,1588.26
Assam,Wheat,Rabi,2014,3104.53,1130.23,76.54,32.59,65.15,1608.9
Assam,Wheat,Rabi,2015,3930.61,1471.37,328.16,37.8,63.6,2579.81
Assam,Wheat,Rabi,2016,588.96,988.69,286.28,18.55,24.27,1835.82
Assam,Wheat,Rabi,2017,2530.77,853.35,81.69,32.64,44.08,1206.87
Assam,Wheat,Rabi,2005,1363.35,1278.48,217.7,25.25,68.11,2450.3
Assam,Wheat,Rabi,2004,1185.13,538.26,284.73,32.16,33.7,1396.9
Assam,Wheat,Rabi,2003,625.42,1557.6,282.98,24.55,69.36,2656.26
Assam,Wheat,Rabi,2002,142.71,887.4,72.45,27.5,51.63,1213.98
Assam,Wheat,Rabi,2001,2249.71,368.0,158.48,33.13,47.67,1043.1
Assam,Wheat,Rabi,2000,2145.04,1145.84,335.2,20.18,22.47,2396.11
Assam,Maize,Kharif,2006,3059.39,1723.65,346.1506,27.68,55.11,1871.29
Assam,Maize,Kharif,2007,3188.74,1611.0,273.89,27.94,54.64,1976.62
Assam,Maize,Kharif,2008,3216.03,983.56,187.33,18.33,33.05,1289.77
Assam,Maize,Kharif,2009,1429.7,1083.97,153.49,20.1,91.87,1526.89
Assam,Maize,Kharif,2010,4280.64,417.74,265.94,24.95,94.61,1159.84
Assam,Maize,Kharif,2011,2861.06,1552.69,107.76,32.19,24.61,1012.75
Assam,Maize,Kharif,2012,4598.73,421.61,324.27,27.82,53.61,1065.93
Assam,Maize,Kharif,2013,2555.54,1093.74,204.33,29.39,21.4,1305.9
Assam,Maize,Kharif,2014,3570.58,1368.59,84.64,29.4,62.63,1224.36
